author_a,author_b,weight
https://openalex.org/A5068929181,https://openalex.org/A5089533174,1
https://openalex.org/A5068956272,https://openalex.org/A5078970572,1
https://openalex.org/A5069041493,https://openalex.org/A5074523834,5
https://openalex.org/A5069041493,https://openalex.org/A5082306240,6
https://openalex.org/A5069041493,https://openalex.org/A5125487548,1
https://openalex.org/A5069047720,https://openalex.org/A5071054435,1
https://openalex.org/A5069092506,https://openalex.org/A5075730999,1
https://openalex.org/A5069108566,https://openalex.org/A5085674548,1
https://openalex.org/A5069110408,https://openalex.org/A5076996603,1
https://openalex.org/A5069113987,https://openalex.org/A5071054435,1
https://openalex.org/A5069131277,https://openalex.org/A5076996603,1
https://openalex.org/A5069131277,https://openalex.org/A5087222856,1
https://openalex.org/A5069131277,https://openalex.org/A5091909614,3
https://openalex.org/A5069140493,https://openalex.org/A5083749002,1
https://openalex.org/A5069152988,https://openalex.org/A5078970572,1
https://openalex.org/A5069154367,https://openalex.org/A5083749002,1
https://openalex.org/A5069159468,https://openalex.org/A5070096265,1
https://openalex.org/A5069175380,https://openalex.org/A5085380516,6
https://openalex.org/A5069203048,https://openalex.org/A5091909614,1
https://openalex.org/A5069213974,https://openalex.org/A5085674548,1
https://openalex.org/A5069235994,https://openalex.org/A5091909614,1
https://openalex.org/A5069242640,https://openalex.org/A5081472842,3
https://openalex.org/A5069242640,https://openalex.org/A5090089352,3
https://openalex.org/A5069288114,https://openalex.org/A5103277730,1
https://openalex.org/A5069292754,https://openalex.org/A5085380516,1
https://openalex.org/A5069302478,https://openalex.org/A5069332231,3
https://openalex.org/A5069307586,https://openalex.org/A5071054435,1
https://openalex.org/A5069307586,https://openalex.org/A5084600009,1
https://openalex.org/A5069315367,https://openalex.org/A5069582006,1
https://openalex.org/A5069332231,https://openalex.org/A5071093024,1
https://openalex.org/A5069332231,https://openalex.org/A5071969407,14
https://openalex.org/A5069332231,https://openalex.org/A5072213885,2
https://openalex.org/A5069332231,https://openalex.org/A5072372927,1
https://openalex.org/A5069332231,https://openalex.org/A5072835799,1
https://openalex.org/A5069332231,https://openalex.org/A5074919083,3
https://openalex.org/A5069332231,https://openalex.org/A5078238299,2
https://openalex.org/A5069332231,https://openalex.org/A5078767882,1
https://openalex.org/A5069332231,https://openalex.org/A5078956516,1
https://openalex.org/A5069332231,https://openalex.org/A5081674405,1
https://openalex.org/A5069332231,https://openalex.org/A5083803827,1
https://openalex.org/A5069332231,https://openalex.org/A5084203231,1
https://openalex.org/A5069332231,https://openalex.org/A5084837582,1
https://openalex.org/A5069332231,https://openalex.org/A5087980325,1
https://openalex.org/A5069332231,https://openalex.org/A5097710829,1
https://openalex.org/A5069332231,https://openalex.org/A5097924361,1
https://openalex.org/A5069332231,https://openalex.org/A5099517629,1
https://openalex.org/A5069332231,https://openalex.org/A5099748991,1
https://openalex.org/A5069332231,https://openalex.org/A5101533859,5
https://openalex.org/A5069332231,https://openalex.org/A5103404998,1
https://openalex.org/A5069332231,https://openalex.org/A5108622768,1
https://openalex.org/A5069336925,https://openalex.org/A5079361824,2
https://openalex.org/A5069336925,https://openalex.org/A5086713722,2
https://openalex.org/A5069337094,https://openalex.org/A5083749002,1
https://openalex.org/A5069340527,https://openalex.org/A5085380516,1
https://openalex.org/A5069356776,https://openalex.org/A5081579598,1
https://openalex.org/A5069372620,https://openalex.org/A5082495175,1
https://openalex.org/A5069408694,https://openalex.org/A5085380516,1
https://openalex.org/A5069430888,https://openalex.org/A5083749002,1
https://openalex.org/A5069447705,https://openalex.org/A5085380516,1
https://openalex.org/A5069449637,https://openalex.org/A5083867301,1
https://openalex.org/A5069460612,https://openalex.org/A5085380516,3
https://openalex.org/A5069460612,https://openalex.org/A5129429464,1
https://openalex.org/A5069475008,https://openalex.org/A5083749002,1
https://openalex.org/A5069475860,https://openalex.org/A5078759954,1
https://openalex.org/A5069493142,https://openalex.org/A5073755365,3
https://openalex.org/A5069502643,https://openalex.org/A5083749002,3
https://openalex.org/A5069507723,https://openalex.org/A5082236281,4
https://openalex.org/A5069507723,https://openalex.org/A5084985255,4
https://openalex.org/A5069538904,https://openalex.org/A5082731892,2
https://openalex.org/A5069550201,https://openalex.org/A5081554607,1
https://openalex.org/A5069558252,https://openalex.org/A5083749002,1
https://openalex.org/A5069563430,https://openalex.org/A5076996603,2
https://openalex.org/A5069563430,https://openalex.org/A5103277730,3
https://openalex.org/A5069563807,https://openalex.org/A5069677248,1
https://openalex.org/A5069579408,https://openalex.org/A5085380516,1
https://openalex.org/A5069581746,https://openalex.org/A5070576640,2
https://openalex.org/A5069582006,https://openalex.org/A5070781353,2
https://openalex.org/A5069582006,https://openalex.org/A5073122102,1
https://openalex.org/A5069582006,https://openalex.org/A5073231889,1
https://openalex.org/A5069582006,https://openalex.org/A5074810417,2
https://openalex.org/A5069582006,https://openalex.org/A5075230073,2
https://openalex.org/A5069582006,https://openalex.org/A5080786975,1
https://openalex.org/A5069582006,https://openalex.org/A5082209570,3
https://openalex.org/A5069582006,https://openalex.org/A5084440031,1
https://openalex.org/A5069582006,https://openalex.org/A5084493871,1
https://openalex.org/A5069582006,https://openalex.org/A5084558264,1
https://openalex.org/A5069582006,https://openalex.org/A5085916387,1
https://openalex.org/A5069582006,https://openalex.org/A5088336925,1
https://openalex.org/A5069582006,https://openalex.org/A5089720941,1
https://openalex.org/A5069582006,https://openalex.org/A5090059958,1
https://openalex.org/A5069582006,https://openalex.org/A5091692892,1
https://openalex.org/A5069582006,https://openalex.org/A5092387482,1
https://openalex.org/A5069582006,https://openalex.org/A5108820170,2
https://openalex.org/A5069582006,https://openalex.org/A5112035192,1
https://openalex.org/A5069582006,https://openalex.org/A5121391059,4
https://openalex.org/A5069582006,https://openalex.org/A5125650194,1
https://openalex.org/A5069582006,https://openalex.org/A5126085476,1
https://openalex.org/A5069582006,https://openalex.org/A5126117530,1
https://openalex.org/A5069582006,https://openalex.org/A5126163550,1
https://openalex.org/A5069677248,https://openalex.org/A5070410764,1
https://openalex.org/A5069677248,https://openalex.org/A5070700202,1
https://openalex.org/A5069677248,https://openalex.org/A5070820727,1
https://openalex.org/A5069677248,https://openalex.org/A5071559945,3
https://openalex.org/A5069677248,https://openalex.org/A5072603330,2
https://openalex.org/A5069677248,https://openalex.org/A5073238619,1
https://openalex.org/A5069677248,https://openalex.org/A5073534548,1
https://openalex.org/A5069677248,https://openalex.org/A5073827506,1
https://openalex.org/A5069677248,https://openalex.org/A5074378768,1
https://openalex.org/A5069677248,https://openalex.org/A5074919083,1
https://openalex.org/A5069677248,https://openalex.org/A5075192496,3
https://openalex.org/A5069677248,https://openalex.org/A5077775108,3
https://openalex.org/A5069677248,https://openalex.org/A5078302707,1
https://openalex.org/A5069677248,https://openalex.org/A5078477095,1
https://openalex.org/A5069677248,https://openalex.org/A5082335171,1
https://openalex.org/A5069677248,https://openalex.org/A5085307290,2
https://openalex.org/A5069677248,https://openalex.org/A5085348632,6
https://openalex.org/A5069677248,https://openalex.org/A5089421216,1
https://openalex.org/A5069677248,https://openalex.org/A5092006273,1
https://openalex.org/A5069677248,https://openalex.org/A5094178429,1
https://openalex.org/A5069677248,https://openalex.org/A5101568023,2
https://openalex.org/A5069677248,https://openalex.org/A5102753444,1
https://openalex.org/A5069677248,https://openalex.org/A5103566649,1
https://openalex.org/A5069677248,https://openalex.org/A5107200582,1
https://openalex.org/A5069677248,https://openalex.org/A5107993077,1
https://openalex.org/A5069677248,https://openalex.org/A5110631861,1
https://openalex.org/A5069677248,https://openalex.org/A5111194013,1
https://openalex.org/A5069677248,https://openalex.org/A5113383096,1
https://openalex.org/A5069677248,https://openalex.org/A5113624791,1
https://openalex.org/A5069677248,https://openalex.org/A5117166183,1
https://openalex.org/A5069677248,https://openalex.org/A5119660852,1
https://openalex.org/A5069677248,https://openalex.org/A5119660853,1
https://openalex.org/A5069677248,https://openalex.org/A5119660854,1
https://openalex.org/A5069677674,https://openalex.org/A5083916388,3
https://openalex.org/A5069694577,https://openalex.org/A5083867301,1
https://openalex.org/A5069714392,https://openalex.org/A5085904316,1
https://openalex.org/A5069714392,https://openalex.org/A5103277730,2
https://openalex.org/A5069719715,https://openalex.org/A5083749002,3
https://openalex.org/A5069766826,https://openalex.org/A5083749002,8
https://openalex.org/A5069783414,https://openalex.org/A5087061743,1
https://openalex.org/A5069814605,https://openalex.org/A5085380516,2
https://openalex.org/A5069845657,https://openalex.org/A5074523834,1
https://openalex.org/A5069861006,https://openalex.org/A5083749002,2
https://openalex.org/A5069863235,https://openalex.org/A5073755365,1
https://openalex.org/A5069884923,https://openalex.org/A5077469072,1
https://openalex.org/A5069895260,https://openalex.org/A5077469072,1
https://openalex.org/A5069913540,https://openalex.org/A5083203126,1
https://openalex.org/A5069927210,https://openalex.org/A5087061743,1
https://openalex.org/A5069945893,https://openalex.org/A5090089352,1
https://openalex.org/A5069946871,https://openalex.org/A5082495175,1
https://openalex.org/A5069967302,https://openalex.org/A5076996603,1
https://openalex.org/A5069999716,https://openalex.org/A5087061743,1
https://openalex.org/A5070003795,https://openalex.org/A5082731892,2
https://openalex.org/A5070004453,https://openalex.org/A5070576640,1
https://openalex.org/A5070019279,https://openalex.org/A5075730999,4
https://openalex.org/A5070019279,https://openalex.org/A5124281446,1
https://openalex.org/A5070050410,https://openalex.org/A5077469072,1
https://openalex.org/A5070079600,https://openalex.org/A5073755365,6
https://openalex.org/A5070086737,https://openalex.org/A5074523834,1
https://openalex.org/A5070096265,https://openalex.org/A5070114566,1
https://openalex.org/A5070096265,https://openalex.org/A5070227265,4
https://openalex.org/A5070096265,https://openalex.org/A5071868559,1
https://openalex.org/A5070096265,https://openalex.org/A5071947264,5
https://openalex.org/A5070096265,https://openalex.org/A5073179154,2
https://openalex.org/A5070096265,https://openalex.org/A5073669436,9
https://openalex.org/A5070096265,https://openalex.org/A5073935774,1
https://openalex.org/A5070096265,https://openalex.org/A5074046911,1
https://openalex.org/A5070096265,https://openalex.org/A5074144533,1
https://openalex.org/A5070096265,https://openalex.org/A5074305795,1
https://openalex.org/A5070096265,https://openalex.org/A5074382169,1
https://openalex.org/A5070096265,https://openalex.org/A5074451624,2
https://openalex.org/A5070096265,https://openalex.org/A5074880647,1
https://openalex.org/A5070096265,https://openalex.org/A5074901387,2
https://openalex.org/A5070096265,https://openalex.org/A5075204998,7
https://openalex.org/A5070096265,https://openalex.org/A5075939549,1
https://openalex.org/A5070096265,https://openalex.org/A5076670702,6
https://openalex.org/A5070096265,https://openalex.org/A5077192638,3
https://openalex.org/A5070096265,https://openalex.org/A5077490636,1
https://openalex.org/A5070096265,https://openalex.org/A5077658163,4
https://openalex.org/A5070096265,https://openalex.org/A5077697265,1
https://openalex.org/A5070096265,https://openalex.org/A5077757623,2
https://openalex.org/A5070096265,https://openalex.org/A5077905540,1
https://openalex.org/A5070096265,https://openalex.org/A5078239137,4
https://openalex.org/A5070096265,https://openalex.org/A5078892592,1
https://openalex.org/A5070096265,https://openalex.org/A5078995721,1
https://openalex.org/A5070096265,https://openalex.org/A5079025572,1
https://openalex.org/A5070096265,https://openalex.org/A5079396109,4
https://openalex.org/A5070096265,https://openalex.org/A5079860736,1
https://openalex.org/A5070096265,https://openalex.org/A5080123679,1
https://openalex.org/A5070096265,https://openalex.org/A5080465812,1
https://openalex.org/A5070096265,https://openalex.org/A5081454519,3
https://openalex.org/A5070096265,https://openalex.org/A5082035292,1
https://openalex.org/A5070096265,https://openalex.org/A5082166262,1
https://openalex.org/A5070096265,https://openalex.org/A5082506927,1
https://openalex.org/A5070096265,https://openalex.org/A5082677890,3
https://openalex.org/A5070096265,https://openalex.org/A5082935107,3
https://openalex.org/A5070096265,https://openalex.org/A5083534449,1
https://openalex.org/A5070096265,https://openalex.org/A5083763393,1
https://openalex.org/A5070096265,https://openalex.org/A5083867301,2
https://openalex.org/A5070096265,https://openalex.org/A5084689376,18
https://openalex.org/A5070096265,https://openalex.org/A5085318793,1
https://openalex.org/A5070096265,https://openalex.org/A5086083270,4
https://openalex.org/A5070096265,https://openalex.org/A5086354801,1
https://openalex.org/A5070096265,https://openalex.org/A5087080702,1
https://openalex.org/A5070096265,https://openalex.org/A5087334503,1
https://openalex.org/A5070096265,https://openalex.org/A5087704412,1
https://openalex.org/A5070096265,https://openalex.org/A5088642851,6
https://openalex.org/A5070096265,https://openalex.org/A5091151045,12
https://openalex.org/A5070096265,https://openalex.org/A5091909614,1
https://openalex.org/A5070096265,https://openalex.org/A5093135695,1
https://openalex.org/A5070096265,https://openalex.org/A5093135696,1
https://openalex.org/A5070096265,https://openalex.org/A5093135697,1
https://openalex.org/A5070096265,https://openalex.org/A5093135698,1
https://openalex.org/A5070096265,https://openalex.org/A5093135699,1
https://openalex.org/A5070096265,https://openalex.org/A5093135700,1
https://openalex.org/A5070096265,https://openalex.org/A5093135701,1
https://openalex.org/A5070096265,https://openalex.org/A5100325380,1
https://openalex.org/A5070096265,https://openalex.org/A5100742525,2
https://openalex.org/A5070096265,https://openalex.org/A5101661430,2
https://openalex.org/A5070096265,https://openalex.org/A5102898084,1
https://openalex.org/A5070096265,https://openalex.org/A5103148532,5
https://openalex.org/A5070096265,https://openalex.org/A5103922740,3
https://openalex.org/A5070096265,https://openalex.org/A5108310136,2
https://openalex.org/A5070096265,https://openalex.org/A5108800191,1
https://openalex.org/A5070096265,https://openalex.org/A5109129994,8
https://openalex.org/A5070096265,https://openalex.org/A5110202262,1
https://openalex.org/A5070096265,https://openalex.org/A5110718297,3
https://openalex.org/A5070096265,https://openalex.org/A5110814186,1
https://openalex.org/A5070096265,https://openalex.org/A5111382023,2
https://openalex.org/A5070096265,https://openalex.org/A5112774791,3
https://openalex.org/A5070096265,https://openalex.org/A5113537838,1
https://openalex.org/A5070096265,https://openalex.org/A5113892424,1
https://openalex.org/A5070096265,https://openalex.org/A5114095984,1
https://openalex.org/A5070096265,https://openalex.org/A5116841765,2
https://openalex.org/A5070114386,https://openalex.org/A5083203126,1
https://openalex.org/A5070136571,https://openalex.org/A5083867301,3
https://openalex.org/A5070138067,https://openalex.org/A5087222856,1
https://openalex.org/A5070139676,https://openalex.org/A5086866734,15
https://openalex.org/A5070175716,https://openalex.org/A5087061743,2
https://openalex.org/A5070202500,https://openalex.org/A5076996603,2
https://openalex.org/A5070203859,https://openalex.org/A5081398442,1
https://openalex.org/A5070221379,https://openalex.org/A5070576640,4
https://openalex.org/A5070227265,https://openalex.org/A5083867301,1
https://openalex.org/A5070242286,https://openalex.org/A5073755365,1
https://openalex.org/A5070244688,https://openalex.org/A5079361824,1
https://openalex.org/A5070244688,https://openalex.org/A5086713722,3
https://openalex.org/A5070278258,https://openalex.org/A5077469072,2
https://openalex.org/A5070278258,https://openalex.org/A5085674548,1
https://openalex.org/A5070303312,https://openalex.org/A5085380516,1
https://openalex.org/A5070306267,https://openalex.org/A5082495175,15
https://openalex.org/A5070313888,https://openalex.org/A5073755365,2
https://openalex.org/A5070321903,https://openalex.org/A5081804886,1
https://openalex.org/A5070376588,https://openalex.org/A5081472842,1
https://openalex.org/A5070376588,https://openalex.org/A5090089352,1
https://openalex.org/A5070405805,https://openalex.org/A5076996603,1
https://openalex.org/A5070409174,https://openalex.org/A5087061743,1
https://openalex.org/A5070411346,https://openalex.org/A5085904316,1
https://openalex.org/A5070433114,https://openalex.org/A5085904316,7
https://openalex.org/A5070487127,https://openalex.org/A5079985764,1
https://openalex.org/A5070487127,https://openalex.org/A5089712003,2
https://openalex.org/A5070497769,https://openalex.org/A5086713722,1
https://openalex.org/A5070545791,https://openalex.org/A5078970572,1
https://openalex.org/A5070563266,https://openalex.org/A5074805842,8
https://openalex.org/A5070563266,https://openalex.org/A5075730999,1
https://openalex.org/A5070563266,https://openalex.org/A5086866734,3
https://openalex.org/A5070563266,https://openalex.org/A5087061743,5
https://openalex.org/A5070576640,https://openalex.org/A5070881344,1
https://openalex.org/A5070576640,https://openalex.org/A5071105972,1
https://openalex.org/A5070576640,https://openalex.org/A5071291960,1
https://openalex.org/A5070576640,https://openalex.org/A5072652933,4
https://openalex.org/A5070576640,https://openalex.org/A5073469325,2
https://openalex.org/A5070576640,https://openalex.org/A5074642165,2
https://openalex.org/A5070576640,https://openalex.org/A5076497138,1
https://openalex.org/A5070576640,https://openalex.org/A5076520411,1
https://openalex.org/A5070576640,https://openalex.org/A5077357331,1
https://openalex.org/A5070576640,https://openalex.org/A5077409578,1
https://openalex.org/A5070576640,https://openalex.org/A5077792091,1
https://openalex.org/A5070576640,https://openalex.org/A5077933313,1
https://openalex.org/A5070576640,https://openalex.org/A5077983822,1
https://openalex.org/A5070576640,https://openalex.org/A5078322251,1
https://openalex.org/A5070576640,https://openalex.org/A5078767882,1
https://openalex.org/A5070576640,https://openalex.org/A5080371410,1
https://openalex.org/A5070576640,https://openalex.org/A5083633827,1
https://openalex.org/A5070576640,https://openalex.org/A5084032436,1
https://openalex.org/A5070576640,https://openalex.org/A5084689908,1
https://openalex.org/A5070576640,https://openalex.org/A5084716828,2
https://openalex.org/A5070576640,https://openalex.org/A5084729098,1
https://openalex.org/A5070576640,https://openalex.org/A5085502205,1
https://openalex.org/A5070576640,https://openalex.org/A5085794600,1
https://openalex.org/A5070576640,https://openalex.org/A5085944049,1
https://openalex.org/A5070576640,https://openalex.org/A5086632964,4
https://openalex.org/A5070576640,https://openalex.org/A5086638751,1
https://openalex.org/A5070576640,https://openalex.org/A5086772347,3
https://openalex.org/A5070576640,https://openalex.org/A5087020912,1
https://openalex.org/A5070576640,https://openalex.org/A5087944858,1
https://openalex.org/A5070576640,https://openalex.org/A5088638271,2
https://openalex.org/A5070576640,https://openalex.org/A5088860953,1
https://openalex.org/A5070576640,https://openalex.org/A5088925926,1
https://openalex.org/A5070576640,https://openalex.org/A5089233205,1
https://openalex.org/A5070576640,https://openalex.org/A5089451246,1
https://openalex.org/A5070576640,https://openalex.org/A5090018224,1
https://openalex.org/A5070576640,https://openalex.org/A5090934330,2
https://openalex.org/A5070576640,https://openalex.org/A5091951750,1
https://openalex.org/A5070576640,https://openalex.org/A5092261321,1
https://openalex.org/A5070576640,https://openalex.org/A5092261322,1
https://openalex.org/A5070576640,https://openalex.org/A5094398732,1
https://openalex.org/A5070576640,https://openalex.org/A5094403864,1
https://openalex.org/A5070576640,https://openalex.org/A5094403871,1
https://openalex.org/A5070576640,https://openalex.org/A5094408797,1
https://openalex.org/A5070576640,https://openalex.org/A5094738509,1
https://openalex.org/A5070576640,https://openalex.org/A5094738510,1
https://openalex.org/A5070576640,https://openalex.org/A5094738511,1
https://openalex.org/A5070576640,https://openalex.org/A5094889492,1
https://openalex.org/A5070576640,https://openalex.org/A5095530459,1
https://openalex.org/A5070576640,https://openalex.org/A5096085507,1
https://openalex.org/A5070576640,https://openalex.org/A5101092758,1
https://openalex.org/A5070576640,https://openalex.org/A5101690386,1
https://openalex.org/A5070576640,https://openalex.org/A5101913958,1
https://openalex.org/A5070576640,https://openalex.org/A5102705966,1
https://openalex.org/A5070576640,https://openalex.org/A5103207358,1
https://openalex.org/A5070576640,https://openalex.org/A5103227763,1
https://openalex.org/A5070576640,https://openalex.org/A5103587970,1
https://openalex.org/A5070576640,https://openalex.org/A5103950079,2
https://openalex.org/A5070576640,https://openalex.org/A5108618788,1
https://openalex.org/A5070576640,https://openalex.org/A5110098372,2
https://openalex.org/A5070576640,https://openalex.org/A5113802217,1
https://openalex.org/A5070576640,https://openalex.org/A5121263702,1
https://openalex.org/A5070576640,https://openalex.org/A5123051452,1
https://openalex.org/A5070585344,https://openalex.org/A5083749002,1
https://openalex.org/A5070629767,https://openalex.org/A5081472842,3
https://openalex.org/A5070629767,https://openalex.org/A5090089352,3
https://openalex.org/A5070639874,https://openalex.org/A5083749002,1
https://openalex.org/A5070706167,https://openalex.org/A5082495175,1
https://openalex.org/A5070714197,https://openalex.org/A5082495175,1
https://openalex.org/A5070717168,https://openalex.org/A5077833462,1
https://openalex.org/A5070736113,https://openalex.org/A5073755365,15
https://openalex.org/A5070753298,https://openalex.org/A5083749002,3
https://openalex.org/A5070775194,https://openalex.org/A5090233569,1
https://openalex.org/A5070781567,https://openalex.org/A5083749002,2
https://openalex.org/A5070782279,https://openalex.org/A5083749002,1
https://openalex.org/A5070830535,https://openalex.org/A5085380516,1
https://openalex.org/A5070905488,https://openalex.org/A5122808560,1
https://openalex.org/A5070919558,https://openalex.org/A5122808560,1
https://openalex.org/A5070924304,https://openalex.org/A5082495175,3
https://openalex.org/A5070942712,https://openalex.org/A5088138569,1
https://openalex.org/A5070960423,https://openalex.org/A5082495175,17
https://openalex.org/A5070965107,https://openalex.org/A5082495175,1
https://openalex.org/A5070991479,https://openalex.org/A5074523834,3
https://openalex.org/A5070992264,https://openalex.org/A5085904316,1
https://openalex.org/A5070997315,https://openalex.org/A5085380516,2
https://openalex.org/A5071016248,https://openalex.org/A5086866734,1
https://openalex.org/A5071022393,https://openalex.org/A5077469072,1
https://openalex.org/A5071022393,https://openalex.org/A5085674548,1
https://openalex.org/A5071022635,https://openalex.org/A5103183069,1
https://openalex.org/A5071031436,https://openalex.org/A5081472842,3
https://openalex.org/A5071031436,https://openalex.org/A5090089352,3
https://openalex.org/A5071044799,https://openalex.org/A5083128368,1
https://openalex.org/A5071054435,https://openalex.org/A5072043093,1
https://openalex.org/A5071054435,https://openalex.org/A5073922054,1
https://openalex.org/A5071054435,https://openalex.org/A5074908467,2
https://openalex.org/A5071054435,https://openalex.org/A5075547676,1
https://openalex.org/A5071054435,https://openalex.org/A5077142251,1
https://openalex.org/A5071054435,https://openalex.org/A5077198384,1
https://openalex.org/A5071054435,https://openalex.org/A5078252724,1
https://openalex.org/A5071054435,https://openalex.org/A5078292552,1
https://openalex.org/A5071054435,https://openalex.org/A5079672652,1
https://openalex.org/A5071054435,https://openalex.org/A5081280356,4
https://openalex.org/A5071054435,https://openalex.org/A5084487219,1
https://openalex.org/A5071054435,https://openalex.org/A5084600009,5
https://openalex.org/A5071054435,https://openalex.org/A5084719751,1
https://openalex.org/A5071054435,https://openalex.org/A5086110093,2
https://openalex.org/A5071054435,https://openalex.org/A5086965521,1
https://openalex.org/A5071054435,https://openalex.org/A5087657843,1
https://openalex.org/A5071054435,https://openalex.org/A5088008689,1
https://openalex.org/A5071054435,https://openalex.org/A5103183069,4
https://openalex.org/A5071054435,https://openalex.org/A5106548035,2
https://openalex.org/A5071054435,https://openalex.org/A5108359445,1
https://openalex.org/A5071054435,https://openalex.org/A5112267690,2
https://openalex.org/A5071054435,https://openalex.org/A5113727587,1
https://openalex.org/A5071054435,https://openalex.org/A5123676848,1
https://openalex.org/A5071069095,https://openalex.org/A5083749002,1
https://openalex.org/A5071070587,https://openalex.org/A5085380516,1
https://openalex.org/A5071105972,https://openalex.org/A5072652933,1
https://openalex.org/A5071109363,https://openalex.org/A5089712003,1
https://openalex.org/A5071114349,https://openalex.org/A5087222856,3
https://openalex.org/A5071139350,https://openalex.org/A5082495175,16
https://openalex.org/A5071196338,https://openalex.org/A5080282405,6
https://openalex.org/A5071196338,https://openalex.org/A5083749002,1
https://openalex.org/A5071201702,https://openalex.org/A5083749002,2
https://openalex.org/A5071210846,https://openalex.org/A5076996603,2
https://openalex.org/A5071221984,https://openalex.org/A5083749002,1
https://openalex.org/A5071224053,https://openalex.org/A5079985764,1
https://openalex.org/A5071261935,https://openalex.org/A5091909614,1
https://openalex.org/A5071263128,https://openalex.org/A5082731892,1
https://openalex.org/A5071315979,https://openalex.org/A5083749002,1
https://openalex.org/A5071323056,https://openalex.org/A5083749002,1
https://openalex.org/A5071339763,https://openalex.org/A5083749002,5
https://openalex.org/A5071362971,https://openalex.org/A5090089352,1
https://openalex.org/A5071364894,https://openalex.org/A5073755365,1
https://openalex.org/A5071425003,https://openalex.org/A5081804886,1
https://openalex.org/A5071443212,https://openalex.org/A5080282405,2
https://openalex.org/A5071481697,https://openalex.org/A5083749002,1
https://openalex.org/A5071493912,https://openalex.org/A5087061743,6
https://openalex.org/A5071494907,https://openalex.org/A5089533174,1
https://openalex.org/A5071509503,https://openalex.org/A5076996603,1
https://openalex.org/A5071509503,https://openalex.org/A5087222856,4
https://openalex.org/A5071509503,https://openalex.org/A5089533174,8
https://openalex.org/A5071559945,https://openalex.org/A5122170400,1
https://openalex.org/A5071664246,https://openalex.org/A5083749002,1
https://openalex.org/A5071674021,https://openalex.org/A5086713722,1
https://openalex.org/A5071686959,https://openalex.org/A5085904316,1
https://openalex.org/A5071692433,https://openalex.org/A5085904316,1
https://openalex.org/A5071742730,https://openalex.org/A5103277730,2
https://openalex.org/A5071768729,https://openalex.org/A5081398442,1
https://openalex.org/A5071768729,https://openalex.org/A5090233569,1
https://openalex.org/A5071802464,https://openalex.org/A5081804886,1
https://openalex.org/A5071860481,https://openalex.org/A5081398442,1
https://openalex.org/A5071868354,https://openalex.org/A5081472842,1
https://openalex.org/A5071868354,https://openalex.org/A5090089352,1
https://openalex.org/A5071871038,https://openalex.org/A5083749002,1
https://openalex.org/A5071917994,https://openalex.org/A5085904316,1
https://openalex.org/A5071937365,https://openalex.org/A5072652933,1
https://openalex.org/A5071946709,https://openalex.org/A5081472842,1
https://openalex.org/A5071946709,https://openalex.org/A5090089352,1
https://openalex.org/A5071946709,https://openalex.org/A5103277730,2
https://openalex.org/A5071965638,https://openalex.org/A5089712003,1
https://openalex.org/A5071983614,https://openalex.org/A5074523834,2
https://openalex.org/A5072012500,https://openalex.org/A5085380516,1
https://openalex.org/A5072015372,https://openalex.org/A5082495175,3
https://openalex.org/A5072017255,https://openalex.org/A5081804886,1
https://openalex.org/A5072066047,https://openalex.org/A5078970572,2
https://openalex.org/A5072112844,https://openalex.org/A5083749002,1
https://openalex.org/A5072120809,https://openalex.org/A5090089352,2
https://openalex.org/A5072168471,https://openalex.org/A5090089352,1
https://openalex.org/A5072201828,https://openalex.org/A5083916388,1
https://openalex.org/A5072201828,https://openalex.org/A5084380466,1
https://openalex.org/A5072212212,https://openalex.org/A5085380516,3
https://openalex.org/A5072212212,https://openalex.org/A5129429464,1
https://openalex.org/A5072215813,https://openalex.org/A5072372927,1
https://openalex.org/A5072216822,https://openalex.org/A5083749002,4
https://openalex.org/A5072223526,https://openalex.org/A5074805842,1
https://openalex.org/A5072247532,https://openalex.org/A5076996603,2
https://openalex.org/A5072253056,https://openalex.org/A5088138569,3
https://openalex.org/A5072282257,https://openalex.org/A5083203126,3
https://openalex.org/A5072299663,https://openalex.org/A5085674548,1
https://openalex.org/A5072372927,https://openalex.org/A5072471212,3
https://openalex.org/A5072372927,https://openalex.org/A5073016623,1
https://openalex.org/A5072372927,https://openalex.org/A5076229803,3
https://openalex.org/A5072372927,https://openalex.org/A5077753446,3
https://openalex.org/A5072372927,https://openalex.org/A5083519174,1
https://openalex.org/A5072372927,https://openalex.org/A5084881462,1
https://openalex.org/A5072372927,https://openalex.org/A5087999456,2
https://openalex.org/A5072372927,https://openalex.org/A5089109871,1
https://openalex.org/A5072372927,https://openalex.org/A5091319559,1
https://openalex.org/A5072372927,https://openalex.org/A5091493641,1
https://openalex.org/A5072372927,https://openalex.org/A5091789245,1
https://openalex.org/A5072372927,https://openalex.org/A5103231798,4
https://openalex.org/A5072372927,https://openalex.org/A5105420754,1
https://openalex.org/A5072372927,https://openalex.org/A5108345278,1
https://openalex.org/A5072372927,https://openalex.org/A5110376073,1
https://openalex.org/A5072372927,https://openalex.org/A5112279681,2
https://openalex.org/A5072433318,https://openalex.org/A5081472842,1
https://openalex.org/A5072433318,https://openalex.org/A5090089352,1
https://openalex.org/A5072456980,https://openalex.org/A5075730999,1
https://openalex.org/A5072456980,https://openalex.org/A5081472842,1
https://openalex.org/A5072456980,https://openalex.org/A5090089352,1
https://openalex.org/A5072456980,https://openalex.org/A5103277730,3
