profil,tytul,stanowisko,jednostka,wydzial,orcid,scopus_id,polon_id,researcharea,h_index_scopus,h_index_wos,sum_IF,sum_SNIP,sum_MEiN,n_pub,author_id,url,error
Marcin Spuz vel Szpos,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3503,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3503?obiektId=Osoby,
Jadwiga Stachowicz,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,243.0,29.0,250,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/250?obiektId=Osoby,
Anna Stachurska,,Profesor,,,0000-0003-4616-5583,55924659400,,,,,,,2320.0,202.0,194,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/194?obiektId=Osoby,
Krzysztof Stachurski,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2471,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2471?obiektId=Osoby,
Katarzyna Stachyra,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2472,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2472?obiektId=Osoby,
Joanna Stadnik,,Profesor,,,0000-0002-5029-5535,23490461700,,,,,,,3565.0,194.0,638,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/638?obiektId=Osoby,
Katarzyna Stafińska,,kustosz,,,,,,,,,,,0.0,0.0,2473,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2473?obiektId=Osoby,
Piotr Stanek,,adiunkt posiadający st. nauk. dr,,,0000-0002-6532-6912,15726575800,,,,,,,1451.0,228.0,335,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/335?obiektId=Osoby,
Marta Staniec,,adiunkt posiadający st. nauk. dr,,,0000-0002-2089-2558,56102660900,,,,,,,1266.0,47.0,755,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/755?obiektId=Osoby,
Piotr Stanikowski,,asystent,,,0000-0001-8242-6256,57205344180,,,,,,,815.0,15.0,888,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/888?obiektId=Osoby,
Patrycja Staniszewska,,adiunkt posiadający st. nauk. dr,,,0000-0003-2827-8250,57201029456,,,,,,,1842.0,64.0,1321,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1321?obiektId=Osoby,
Adam Staniszewski,,doktorant,,,,,,,,,,,449.0,29.0,3178,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3178?obiektId=Osoby,
Anna Stankiewicz,,Profesor uczelni,,,0000-0002-0715-7225,7103189556,,,,,,,1735.0,90.0,1089,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1089?obiektId=Osoby,
Kamila Stankiewicz,,specjalista,,,,,,,,,,,0.0,0.0,2474,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2474?obiektId=Osoby,
Anna Stankiewicz,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3632,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3632?obiektId=Osoby,
Ilona Stańczak,,starszy specjalista,,,,,,,,,,,0.0,0.0,2475,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2475?obiektId=Osoby,
Anna Starek,,starszy bibliotekarz,,,,,,,,,,,5.0,6.0,867,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/867?obiektId=Osoby,
Agnieszka Starek-Wójcicka,,Profesor uczelni,,,0000-0002-9387-5900,57219928533,,,,,,,3874.0,197.0,737,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/737?obiektId=Osoby,
Andrzej Stasiak,,,,,,,,,,,,,274.0,113.0,102,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/102?obiektId=Osoby,
Dariusz Stasiak,,Profesor uczelni,,,0000-0002-6172-3013,22935943300,,,,,,,2819.0,196.0,1493,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1493?obiektId=Osoby,
Joanna Stasiak,,asystent,,,,,,,,,,,0.0,0.0,3297,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3297?obiektId=Osoby,
Dagmara Stasiek,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2477,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2477?obiektId=Osoby,
Dawid Stasiewicz,,referent,,,,,,,,,,,0.0,0.0,2478,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2478?obiektId=Osoby,
Beata Stasińska,,adiunkt posiadający st. nauk. dr,,,0000-0003-3930-9470,6603495857,,,,,,,298.0,16.0,802,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/802?obiektId=Osoby,
Maria Stasińska-Jakubas,,doktorant,,,,,,,,,,,720.0,7.0,3298,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3298?obiektId=Osoby,
Monika Staszowska-Karkut,,asystent,,,0000-0003-3564-4343,57207946993,,,,,,,605.0,29.0,891,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/891?obiektId=Osoby,
Ernest Stawiarz,,starszy specjalista inżynieryjno-techniczny,,,0000-0003-0875-0108,36442888300,,,,,,,909.0,102.0,577,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/577?obiektId=Osoby,
Jolanta Stec,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2479,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2479?obiektId=Osoby,
Adrian Stelmachowicz,,doktorant,,,,,,,,,,,0.0,0.0,3582,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3582?obiektId=Osoby,
Monika Stelmasiak,,specjalista,,,,,,,,,,,0.0,0.0,3388,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3388?obiektId=Osoby,
Diana Stęgierska,,Adiunkt,,,0000-0002-2309-9264,,,,,,,,302.0,27.0,694,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/694?obiektId=Osoby,
Ewa Stępień,,starszy bibliotekarz,,,0000-0002-4150-5561,,,,,,,,5.0,4.0,872,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/872?obiektId=Osoby,
Dagmara Stępień-Pyśniak,,Profesor uczelni,,,0000-0002-5238-1007,,,,,,,,4505.0,147.0,582,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/582?obiektId=Osoby,
Dorota Stępniak,,referent,,,,,,,,,,,0.0,0.0,2480,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2480?obiektId=Osoby,
Andrzej Stępniewski,,Profesor uczelni,,,0000-0002-3111-4591,,,,,,,,487.0,70.0,1041,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1041?obiektId=Osoby,
Anna Stępniowska,,Profesor uczelni,,,0000-0003-2424-8935,35097931600,,,,,,,3845.0,118.0,793,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/793?obiektId=Osoby,
Magdalena Stobiecka,,,,,,57221312022,,,,,,,990.0,63.0,1342,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1342?obiektId=Osoby,
Kamila Stokłosińska,,referent,,,,,,,,,,,0.0,0.0,3647,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3647?obiektId=Osoby,
Katarzyna Stokłosińska,,,,,,,,,,,,,0.0,0.0,3648,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3648?obiektId=Osoby,
Małgorzata Stola,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2481,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2481?obiektId=Osoby,
Grzegorz Stola,,portier,,,,,,,,,,,0.0,0.0,3631,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3631?obiektId=Osoby,
Monika Stoma,,Profesor uczelni,,,0000-0003-0404-699X,55570662600,,,,,,,4147.0,195.0,709,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/709?obiektId=Osoby,
Wiktoria Stoma,,doktorant,,,,,,,,,,,0.0,0.0,3677,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3677?obiektId=Osoby,
Zdzisław Stosio,,pracownik wysoko wykwalifikowany,,,,,,,,,,,0.0,0.0,2482,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2482?obiektId=Osoby,
Anna Stój,,adiunkt posiadający st. nauk. dr,,,0000-0003-1824-2051,53981987600,,,,,,,1408.0,50.0,393,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/393?obiektId=Osoby,
Aneta Strachecka,,Profesor,,,0000-0003-1313-9880,25632824700,,,,,,,5992.0,212.0,674,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/674?obiektId=Osoby,
Mieczysław Stręciwilk,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,2483,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2483?obiektId=Osoby,
Zbigniew Stropek,,Profesor uczelni,,,0000-0002-3293-7063,55782495000,,,,,,,1530.0,59.0,1060,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1060?obiektId=Osoby,
Robert Stryjecki,,Profesor uczelni,,,0000-0003-0397-8517,56444330600,,,,,,,1896.0,120.0,229,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/229?obiektId=Osoby,
Alicja Strzałka,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,4.0,5.0,688,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/688?obiektId=Osoby,
Daniel Strzałka,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,4.0,4.0,689,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/689?obiektId=Osoby,
Bolesław Strzałka,,adiunkt posiadający st. nauk. dr,,,0000-0003-2215-162X,6506121777,,,,,,,44.0,13.0,1065,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1065?obiektId=Osoby,
Justyna Strzałkowska,,starszy specjalista,,,,,,,,,,,0.0,0.0,2484,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2484?obiektId=Osoby,
Monika Strzałkowska-Abramek,,starszy specjalista inżynieryjno-techniczny,,,0000-0002-6900-6975,56271722000,,,,,,,922.0,91.0,429,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/429?obiektId=Osoby,
Katarzyna Strzelec,,Profesor uczelni,,,0000-0001-6460-2842,37862251100,,,,,,,868.0,67.0,191,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/191?obiektId=Osoby,
Maria Studzińska,,adiunkt posiadający st. nauk. dr,,,0000-0002-1945-1579,6507480670,,,,,,,1576.0,145.0,1438,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1438?obiektId=Osoby,
Paulina Studzińska-Jaksim (Studzińska),,bibliotekarz naukowy,,,0000-0002-0153-9281,,,,,,,,22.0,34.0,496,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/496?obiektId=Osoby,
Tadeusz Studziński,,,,,,,,,,,,,548.0,191.0,1623,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1623?obiektId=Osoby,
Kamil Studziński,,pracownik wysoko wykwalifikowany,,,,,,,,,,,0.0,0.0,2486,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2486?obiektId=Osoby,
Bolesław Styk,,,,,,,,,,,,,63.0,62.0,34,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/34?obiektId=Osoby,
Katarzyna Suchodolska,,starszy specjalista,,,,,,,,,,,0.0,0.0,3495,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3495?obiektId=Osoby,
Roman Suchodolski,,pracownik wykwalifikowany,,,,,,,,,,,0.0,0.0,2487,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2487?obiektId=Osoby,
Marcin Suchodolski,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3623,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3623?obiektId=Osoby,
Magdalena Suchora,,,,,,,,,,,,,228.0,21.0,1121,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1121?obiektId=Osoby,
Danuta Sugier,,Profesor uczelni,,,0000-0002-0837-9751,6507327816,,,,,,,3745.0,260.0,46,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/46?obiektId=Osoby,
Monika Sugier,,starszy specjalista,,,,,,,,,,,0.0,0.0,2488,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2488?obiektId=Osoby,
Monika Sujka,,Profesor uczelni,,,0000-0001-9306-3913,57222100466,,,,,,,2682.0,81.0,622,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/622?obiektId=Osoby,
Aneta Sulborska-Różycka,,adiunkt posiadający st. nauk. dr,,,0000-0002-7720-0719,22735687000,,,,,,,2709.0,198.0,410,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/410?obiektId=Osoby,
Anna Supryn,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,0.0,0.0,2489,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2489?obiektId=Osoby,
Ewelina Surdacka,,,,,,,,,,,,,53.0,40.0,3179,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3179?obiektId=Osoby,
Agnieszka Surmacz-Magdziak,,specjalista inżynieryjno-techniczny,,,,,,,,,,,73.0,16.0,437,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/437?obiektId=Osoby,
Emilia Sykut-Domańska,,adiunkt posiadający st. nauk. dr,,,0000-0002-2741-2772,36459120400,,,,,,,844.0,62.0,635,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/635?obiektId=Osoby,
Robert Syroka,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3249,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3249?obiektId=Osoby,
Klaudia Sysiak,,asystent,,,,,,,,,,,0.0,0.0,3390,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3390?obiektId=Osoby,
Ewelina Szabat,,redaktor,,,,,,,,,,,0.0,0.0,2903,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2903?obiektId=Osoby,
Mateusz Szadkowski,,asystent,,,0000-0001-7388-6330,57195681206,,,,,,,1106.0,46.0,903,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/903?obiektId=Osoby,
Bożena Szafrańska,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,10.0,8.0,1053,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1053?obiektId=Osoby,
Jagoda Szafrańska,,adiunkt posiadający st. nauk. dr,,,,57213609013,,,,,,,1207.0,44.0,3181,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3181?obiektId=Osoby,
Lech Szafrański,,starszy specjalista,,,,,,,,,,,2.0,3.0,1502,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1502?obiektId=Osoby,
Beata Szajduk,,portier,,,,,,,,,,,0.0,0.0,2490,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2490?obiektId=Osoby,
Radosław Szalak,,adiunkt posiadający st. nauk. dr,,,0000-0001-9501-7806,30567855600,,,,,,,1431.0,72.0,580,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/580?obiektId=Osoby,
Tomasz Szałaj,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,2491,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2491?obiektId=Osoby,
Monika Szarama,,starszy bibliotekarz,,,,,,,,,,,0.0,6.0,813,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/813?obiektId=Osoby,
Klaudiusz Szczepaniak,,adiunkt posiadający st. nauk. dr,,,0000-0002-2200-2176,26433857600,,,,,,,3068.0,208.0,602,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/602?obiektId=Osoby,
Katarzyna Szczepaniak,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2492,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2492?obiektId=Osoby,
Małgorzata Szczepaniak,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2493,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2493?obiektId=Osoby,
Tomasz Szczepaniak,,pracownik wykwalifikowany,,,,,,,,,,,0.0,0.0,2494,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2494?obiektId=Osoby,
Małgorzata Szczepanik,,adiunkt posiadający st. nauk. dr,,,0000-0001-5073-5599,36651745100,,,,,,,1053.0,40.0,358,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/358?obiektId=Osoby,
Marcin Szczepanik,,Profesor uczelni,,,0000-0002-3650-5356,14018627700,,,,,,,3723.0,365.0,439,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/439?obiektId=Osoby,
Agnieszka Szczepanowska,,wykładowca,,,,,,,,,,,0.0,0.0,2495,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2495?obiektId=Osoby,
Anna Szczepanowska,,starszy specjalista,,,,,,,,,,,0.0,0.0,2496,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2496?obiektId=Osoby,
Hubert Szczerba,,asystent,,,0000-0001-7429-1777,56320364900,,,,,,,1545.0,22.0,820,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/820?obiektId=Osoby,
Marek Szczubiał,,Profesor uczelni,,,0000-0001-8622-2381,6603887290,,,,,,,3735.0,150.0,185,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/185?obiektId=Osoby,
Agnieszka Szczurowska,,adiunkt posiadający st. nauk. dr,,,0000-0003-3085-0156,36657673700,,,,,,,515.0,69.0,494,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/494?obiektId=Osoby,
Elżbieta Szeliga,,starszy specjalista,,,,,,,,,,,0.0,0.0,2498,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2498?obiektId=Osoby,
Monika Szendała,,,,,,,,,,,,,114.0,27.0,681,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/681?obiektId=Osoby,
Jerzy Szerafin,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,0.0,0.0,3597,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3597?obiektId=Osoby,
Czesław Szewczuk,,Profesor uczelni,,,,,,,,,,,328.0,263.0,45,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/45?obiektId=Osoby,
Dorota Szewczuk,,wykładowca,,,,,,,,,,,0.0,0.0,2499,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2499?obiektId=Osoby,
Monika Szewczyk,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2500,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2500?obiektId=Osoby,
Stanisław Szewczyk,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,2501,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2501?obiektId=Osoby,
Sebastian Szewczyk,,referent,,,,,,,,,,,0.0,0.0,3421,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3421?obiektId=Osoby,
Renata Szewerniak,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,56.0,11.0,673,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/673?obiektId=Osoby,
Krzysztof Szkucik,,Profesor,,,0000-0003-1683-7713,57195976598,,,,,,,1736.0,118.0,156,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/156?obiektId=Osoby,
Małgorzata Szlachetka,,starszy specjalista,,,,,,,,,,,0.0,0.0,3400,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3400?obiektId=Osoby,
Dorota Szlachta,,portier,,,,,,,,,,,0.0,0.0,2502,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2502?obiektId=Osoby,
Mariusz Szmagara,,adiunkt posiadający st. nauk. dr hab.,,,0000-0003-3110-8551,35146577600,,,,,,,1145.0,102.0,501,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/501?obiektId=Osoby,
Marek Szmigielski,,adiunkt posiadający st. nauk. dr hab.,,,0000-0002-4783-4614,34875662200,,,,,,,2161.0,136.0,198,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/198?obiektId=Osoby,
Bogdan Szostak,,Profesor,,,0000-0002-4635-7166,6506246842,,,,,,,906.0,176.0,442,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/442?obiektId=Osoby,
Paweł Szot,,adiunkt posiadający st. nauk. dr hab.,,,0000-0002-9138-7305,26423317100,,,,,,,892.0,79.0,64,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/64?obiektId=Osoby,
Iwona Szot,,Profesor uczelni,,,0000-0002-8433-677X,6506362858,,,,,,,1646.0,146.0,211,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/211?obiektId=Osoby,
Tomasz Szponder,,adiunkt posiadający st. nauk. dr hab.,,,0000-0001-7949-7328,6507089985,,,,,,,2587.0,104.0,266,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/266?obiektId=Osoby,
Mieczysław Szpryngiel,,,,,,,,,,,,,215.0,92.0,210,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/210?obiektId=Osoby,
Grzegorz Szumiło,,Starszy wykładowca,,,0000-0001-5488-2676,,,,,,,,377.0,61.0,521,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/521?obiektId=Osoby,
Katarzyna Szumska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3694,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3694?obiektId=Osoby,
Dominik Szwajgier,,Profesor,,,0000-0002-2285-0669,12780155700,,,,,,,7579.0,144.0,392,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/392?obiektId=Osoby,
Anna Szwajgier,,starszy specjalista,,,,,,,,,,,0.0,0.0,2505,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2505?obiektId=Osoby,
Małgorzata Szwast,,starszy specjalista,,,,,,,,,,,0.0,1.0,2506,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2506?obiektId=Osoby,
Alicja Szwed,,,,,,,,,,,,,65.0,52.0,1576,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1576?obiektId=Osoby,
Małgorzata Szwed,,doktorant,,,,,,,,,,,0.0,0.0,3459,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3459?obiektId=Osoby,
Joanna Szwedo,,,,,,,,,,,,,25.0,35.0,975,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/975?obiektId=Osoby,
Krystyna Szwed-Urbaś,,,,,,,,,,,,,92.0,56.0,1311,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1311?obiektId=Osoby,
Monika Szwendrowska,,wykładowca,,,,,,,,,,,0.0,0.0,2507,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2507?obiektId=Osoby,
Angelika Szych,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3075,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3075?obiektId=Osoby,
Magdalena Szydłowska-Tutaj,,doktorant,,,,,,,,,,,690.0,17.0,3182,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3182?obiektId=Osoby,
Mariusz Szymanek,,Profesor,,,0000-0002-3337-0337,25930186900,,,,,,,5469.0,223.0,468,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/468?obiektId=Osoby,
Marcin Szymanek,,pracownik wysoko wykwalifikowany,,,,,,,,,,,0.0,0.0,2508,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2508?obiektId=Osoby,
Sylwia Szymanek,,portier,,,,,,,,,,,0.0,0.0,2509,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2509?obiektId=Osoby,
Anna Szymanowska,,Adiunkt,,,0000-0002-7492-8341,,,,,,,,610.0,160.0,114,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/114?obiektId=Osoby,
Urszula Szymanowska,,adiunkt posiadający st. nauk. dr,,,0000-0001-9692-2111,17136310100,,,,,,,3194.0,78.0,653,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/653?obiektId=Osoby,
